url,user,message,hashtags,time,longitude,latitude,country,state,state_initial
https://twitter.com/madansirvi10/status/452626607513931776,madansirvi10,"RT @chdbjp: BJP rolls out development roadmap for Chandigarh. #AbKiBaarModiSarkaar #Mission272 http://t.co/6WIYVnNVL0","abkibaarmodisarkaar mission272 ","Sun Apr 06 01:59:27 +0000 2014",,,,,
https://twitter.com/SWatercolour/status/452626675441106945,SWatercolour,"RT @gln: @SWatercolour @jwalpole @bjp holy crap, that's amazing!
As a thank you, here's a shitty Sharpie drawing of you. http://t.co/9rvPVo",none,"Sun Apr 06 01:59:43 +0000 2014",,,,,
https://twitter.com/mpcpimspeak/status/452626798400917504,mpcpimspeak,"#BJP# goons attacked cpi(m) campaign vehicle. bjp must know that in chambal violence &amp; desperation r the password of defeats; badal saroj",none,"Sun Apr 06 02:00:12 +0000 2014",,,,,
https://twitter.com/SWatercolour/status/452626810191499264,SWatercolour,"@gln @jwalpole @bjp Shitty_Sharpie... I see potential! You've really captured me there",none,"Sun Apr 06 02:00:15 +0000 2014",,,,,
https://twitter.com/Jagdish_Dubey/status/452626950712860672,Jagdish_Dubey,"RT @gandhi_pv: @BJPRajnathSingh 
""I have gone from Delhi to Bellary
if the Party orders me 2 go 2 Telangana
I will"" @SushmaSwarajbjp
http:/",none,"Sun Apr 06 02:00:49 +0000 2014",,,,,
https://twitter.com/TheManthan/status/452627109630853120,TheManthan,"RT @born2win_shakti: Zyada se zyada kya hoga 5saal aur lootenge waise b 66yrs se loot hi to rhe hain Congrss,bjp ! #AAP ko vote deke ko dek","aap isupportaap ","Sun Apr 06 02:01:27 +0000 2014",,,,,
https://twitter.com/minesh_jsn/status/452627421271818241,minesh_jsn,"@surnell @bjp4india @ndtv @ibnlive two effects: 1 that u hv said, other is indecisive voters will chose bjp...so let's see, how it affects",none,"Sun Apr 06 02:02:41 +0000 2014",,,,,
https://twitter.com/mehyer/status/452627451605032960,mehyer,"RT @pavanvoice: good morning .......finally tdp bjp marriage is fixed .....",none,"Sun Apr 06 02:02:48 +0000 2014",,,,,
https://twitter.com/MoudgilHarish/status/452627587215261698,MoudgilHarish,"@aajtak up bihar walo ho jao tayaar bjp modi ko vote do or raj thakre se lathiyan khao galiyan khao..media kuch bolta kyun nhi.",none,"Sun Apr 06 02:03:20 +0000 2014",,,,,
https://twitter.com/telanganaTG/status/452627612926361601,telanganaTG,"See that @SushmaSwarajbjp was here campaigning hard in #Telangana back in 2004 when TDP-BJP were together!  http://t.co/uvzj8SHIlX","telangana ","Sun Apr 06 02:03:26 +0000 2014",,,,,
https://twitter.com/HelloAAP/status/452627736453201920,HelloAAP,"RT @m_a_ali5: So TRUE!""@HelloAAP: Only reason modi won in Gujarat was polarization due to 2002 &amp; bjp trying same in up. #AbKiBaarModiSarkaa","abkibaarmodisarkaar ","Sun Apr 06 02:03:56 +0000 2014",,,,,
https://twitter.com/KishoreKar/status/452628140410425347,KishoreKar,"34th foundation day of #bjp today, flag hosting ceremony will be held around 11am at state office by Sri Venkaiya Naidu, ex-president.","bjp ","Sun Apr 06 02:05:32 +0000 2014",,,,,
https://twitter.com/JaiViratHindu/status/452628159230259200,JaiViratHindu,"@VMuppi @sarkar_swati @ScorpiusMaximus No surprise..this man @kishanreddybjp is working 4 @JaganTheLeader thats why he is sabotage BJP there",none,"Sun Apr 06 02:05:37 +0000 2014",,,,,
https://twitter.com/hardik_pola/status/452628234731937792,hardik_pola,"RT @abhij2802: @Realist_Indian live in south delhi.. people want to vote for modi.. agree with polls-5-7 seats for bjp in delhi.strong cand",none,"Sun Apr 06 02:05:55 +0000 2014",,,,,
